id,descriptor_id,nombre,created_at,updated_at
10287,10286,"La notificación con la Orden de Fiscalización, suspende el curso de la prescripción por seis meses",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
11107,10286,La orden de control diferido no constituye causal de suspensión de la prescripción,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10516,3780,Procede,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10518,10516,"La facultad de la AT para realizar determinaciones tributarias prescribe, si la notificación con la Resolución Determinativa es extemporánea",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10704,10516,La falta de acción y omisión de la administración aduanera prescribe en un lapso de 4 años,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10774,10516,Por la imprescriptibilidad de daño económico al Estado aplicable sólo a los actos cometidos por funcionarios públicos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
11023,3780,No procede,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
11024,11023,"Por deudas que generen daño económico al Estado, sobre todo, aquellas relacionadas con la responsabilidad por la función pública. ",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3981,1269,Prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3982,3981,Valoración,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3983,3982,Contraventor tiene derecho a un pronunciamiento expreso y claro en base a los descargos presentados,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5580,3982,Debe existir constancia concreta de la reflexión que impulsa su valoración,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8880,3982,No puede rechazarse la valoración de prueba por falta de formalidades si la misma demuestra la correcta internación de mercadería,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9044,3982,"Debe existir un respaldo probatorio de lo que se pretende, una simple afirmación no demuestra o prueba un hecho",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9790,3982,No existe omisión en la presentación de descargos si la notificación con el acta de intervención contravencional no fue practicada en el importador,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9801,3982,Cumple con los requisitos de pertinencia y oportunidad la fotocopia simple que no fue declarada falsa y fue sometida a verificación por el SIDUNEA,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9804,3982,Para la valoración de la prueba debe efectuarse de acuerdo a la reglas de la sana critica,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10081,3982,No se vulnera el principio de verdad material si las fotocopias simples aceptando el cambio de la estructura del vehículo no enerva la importación fue,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10192,3982,"La instancia de alzada y jerárquica, tiene la facultad de verificar por todos los medios disponibles la verdad de los hechos",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10208,3982,"La ausencia de valoración en los descargos presentados por el importador en la etapa de fiscalización, acarrea la nulidad de obrados",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5557,3981,Producción,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5559,5557,"Se vulnera el derecho a la defensa del importador, si se considera como prueba preconstituida el informe pericial cuya producción fue solicitada",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7208,3981,Prueba de reciente obtención,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7209,7208,Se debe probar que la omisión de presentación ante la Administración Aduanera no fue por causa propia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10619,3981,Carga de la prueba,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10620,10619,Es obligación del importador con prueba fehaciente e idónea desvirtuar lo deducido por la Administración Aduanera,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4213,1269,Nulidad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5280,4213,No procede,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4214,5280,"No puede reservarse para cualquier estado o instancia del proceso, el reclamo de actos supuestamente viciados",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5281,5280,Incumplimiento del plazo para desarrollar el Control Diferido Inmediato no es causal de nulidad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5573,5280,Por ausencia de trascendencia al no haber estado en indefensión,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7187,5573,"Al no consignar datos mínimos en el Acta de Infracción, que no afectan su ejecución",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8515,5280,Si el informe de variación de valor fue aceptado por la ADA por cuenta de su comitente mediante el pago de los tributos re-liquidados,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9043,5280,"Por notificación que cumplió su fin, haciendo conocer al administrado el acto administrativo emitido",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9302,5280,"Por incumplimiento de plazos por la AT para emitir resoluciones, al no estar expresamente dispuesto, sancionado con responsabilidad administrativa",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5393,4213,Procede,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5394,5393,Por existir cuestiones de índole civil o penal que merecen pronunciamiento previo antes de emitirse la resolución sancionatoria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10921,5393,Por falta de competencia en estricto cumplimiento al art. 197  II inc. b) de la Ley 3092,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5403,1269,Acción de repetición,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5404,5403,No procede,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5405,5404,"Pago de multa por mercancía que no pudo ser objeto de comiso, no constituye pago indebido o en exceso",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9365,1269,Notificaciones,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9368,9365,"En los casos de contrabando, la norma prevé la notificación en Secretaria con el Acta de Intervención y la Resolución Determinativa.",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9758,9365,No es nula la notificación realizada a un funcionario subalterno y no así al Representante General de la Concesión Aduanera si la diligencia cumplió s,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9767,9365,"La notificación masiva con la Resolución Sancionatoria en Contrabando no está dirigido a un solo sujeto pasivo, sino a una generalidad de deudores",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10708,9365,"Al no haber operativo aduanero, el acta de intervención contravencional equivale a vista de cargo que debe notificarse personalmente",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
11018,9365,Medios electrónicos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
11019,11018,El sujeto pasivo y la autoridad administrativa deben fijar su aplicación desde el inicio del proceso,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9768,1269,Silencio Administrativo,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9769,9768,Negativo,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9770,9769,"Procede cuando se dio respuesta al solicitante fuera del plazo para hacerlo, y ya se hubiese hecho uso de este silencio",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9833,9769,"No procede si en vigencia para emitir la Resolución de Revocatoria, se interpuso Recurso Jerárquico por Silencio Administrativo que no se ratifico",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9783,1269,Métodos de Determinación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9784,9783,Autodeterminación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9785,9784,"Si el Sujeto Pasivo determina su deuda tributaria, no puede intervenir la Aduana ya que la norma no establece la determinación mixta.",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9824,9784,La autodeterminación en la declaración de importación con exoneración de tributos bajo la modalidad despacho inmediato contiene deuda cero (0) a pagar,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10554,9783,Base presunta,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10555,10554,La AT debe considerar previamente sí existe información fehaciente que demuestre en forma material la capacidad contributiva del sujeto pasivo,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9836,1269,Resolución Sancionatoria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9837,9836,Los informes proporcionan elementos de juicio necesarios para dictar resolución mas no son un requisito indispensable para sancionar una infracción,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10219,9836,"Adquiere calidad de firmeza, constituyéndose en título de ejecución tributaria, si la resolución sancionatoria no fue impugnada",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10557,9836,El procedimiento sancionatorio tiene como finalidad sancionar la contravención tributaria de contrabando y no la determinación de tributos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10185,1269,Representación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10186,10185,"La Administración Aduanera no puede otorgar a sus distintos representantes, un poder especifico e individual para interponer recursos",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3485,1266,Régimen Aduanero,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1267,3485,Valoración en Aduana,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1268,1267,Elementos a considerar,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6720,1267,Invalidación del valor determinado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6721,6720,Solo es posible cuando se comprueba el carácter falso o fraudulento de los documentos aportados para establecer el valor de la mercadería,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8506,1267,Valoración de la Organización Mundial de Comercio (O.M.C.),2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8512,8506,Se viola el principio non bis in ídem al emitir dos Informes de Variación de Valor con resultados diferentes para determinar el valor de la mercancía,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10604,8506,"Para ser establecida, la Aduana debe emitir el respectivo Informe de Variación de Valor, cuya Resolución no debe contemplar ni multas ni sanciones",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10296,1267,Sistema de Valoración Aduanera - SIVA,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10297,10296,"Los reportes extraídos del Sistema SIVA son generados a través dl Sistema de la Aduana Nacional, por lo que no se puede alterar o modificar sus datos",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1666,3485,Despachante de Aduana,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
1667,1666,Naturaleza,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3477,1666,Concesionario de Deposito - Recinto Aduanero,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3479,3477,Infracciones,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3480,3479,Reincidencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3481,3480,"Para su aplicabilidad, no se requiere que las resoluciones sancionatorias deban estar ejecutoriadas",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5159,3479,Proporcionar información,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4215,5159,Omisión de proporcionar información recae en incumplimiento con multa,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5160,5159,Incumplimiento de proporcionar información puede ser subsanada antes de imponerse la sanción,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10621,5159,"Es obligación del concesionario de Zona Franca, dar aviso a la Administración Aduanera diferencias en el Manifiesto de Carga",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7119,3479,La insuficiencia de personal y falta de equipamiento debe ser demostrado tanto en el informe como en la Resolución Sancionatoria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9797,3479,Incurre en desobediencia de formalidades el concesionario que omite efectuar la custodia física de la mercancía confiada,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4269,3477,Obligaciones,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3478,4269,Obligación de custodiar la mercaderia ingresada al recinto aduanero,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4270,4269,Obligación de colaborar en la inspección y verificación de mercancías con los funcionarios de la Aduana,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6715,4269,"Verificada la cantidad, peso y estado de los bultos recibidos antes del ingreso, durante y salida del almacén",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6717,6715,Su incumplimiento no puede ser justificado alegando sugerencias de la Administración Aduanera,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7117,4269,Debe analizarse las condiciones que activan las obligaciones,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9759,4269,"Las contrataciones y el equipamiento en la concesión, deben tener respaldo probatorio ya que una simple afirmación no demuetsra o prueba un hecho",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5188,3477,Inicio de operaciones,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5189,5188,Concesionario necesariamente requiere autorización expresa firmada por la MAE de la Aduana Nacional para el inicio de sus operaciones,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8393,3477,Revocatoria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8394,8393,La resolución unilateral del contrato de concesión debe ser impugnada por el recurso de revocatoria dentro los diez días hábiles de notificado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9828,3477,Abandono de mercancías,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9829,9828,"Incurre en una infracción administrativa, el concesionario que en sus reportes no clasificó e identificó las mercancías incautadas y abandonadas",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8890,1666,Ampliación de Jurisdicción,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8891,8890,Solo el despachante autorizado y matriculado como tal ante la Aduana puede efectuar despachos en cada una de las ampliaciones de jurisdicción,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8892,8890,La RD que otorgó a la ADA la ampliación de jurisdicción y se dejó sin efecto debe adecuar sus operaciones al ejercicio de funciones a nivel nacional,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3486,3485,Ingreso y salida de medios y unidades de transporte,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3487,3486,Transito aduanero,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3488,3487,Alcance,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9816,3487,Dentro el transito aduanero de una aduana de partida a una aduana de destino no debe existir discontinuidad cronológica en la documentación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5410,3486,Transito aduanero interno,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5411,5410,"Independientemente de a quien corresponda la factura, la mercancía que cuente con respaldo legal no puede ser objeto de comiso",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10190,3486,Transito aduanero internacional,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10191,10190,No se afecta los intereses del Estado si el sujeto pasivo cumplió con las autorizaciones emitidas por los países involucrados en el Transito,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3533,3485,Acta de Intervención por contrabando,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3534,3533,Descargos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6708,3534,"El no portar la factura original de compra de la mercadería en el operativo, no le quita valor probatorio a la presentación posterior",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8631,3534,El propietario de la mercancía importada tiene el deber de presentar la documentación que acredite su titularidad y que cumplió con los requisitos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10210,3533,Contenido,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10211,10210,"Debe contener una descripción detallada, completa y precisa sobre la clase y cantidad de mercancías que se transporta en el vehículo decomisado",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10544,10210,Debe demostrar que el vehículo objeto de despacho aduanero corresponde a un modelo inmerso dentro la prohibición de importación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10556,10210,Cumple su finalidad si la inventariación de la mercancía decomisada procedió con la verificación física de acuerdo al tipo y naturaleza,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3774,3485,Ilícitos Aduaneros,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3475,3774,Contrabando,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5402,3475,"Multa por contrabando penal de petroleo sin autorización del Ministerio de Hidrocarburos, es diferente a la multa por contrabando contravencional",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7036,3475,"El error en el registro de los números de serie, no constituye contrabando si existen elementos de intención de pago de tributos",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8616,3475,Es una atribución del juez cautelar disponer la devolución del vehículo si el contraventor pagó el 50% del valor de la mercancía por el ilícito,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8879,3475,"La Administración Aduanera no puede sancionar al administrado, responsabilizándolo por su propia negligencia",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9019,3475,Por no demostrarse la legal importación de la mercadería,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9020,9019,Al no estar descrita en el Certificado de Autorización para el Despacho Aduanero correspondiente,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
11015,3475,Contrabando contravencional,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
11016,11015,Con fines turísticos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3776,3774,Delitos,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3777,3776,Daño económico al estado,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3778,3777,Imprescriptibilidad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3779,3778,No puede atribuírsele al sujeto pasivo la inacción de la Administración Aduanera,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4013,3774,Contravenciones,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4014,4013,Omisión de pago,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4015,4014,Aplicación retroactiva de la norma,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4016,4015,Procede cuando la norma posterior resulta ser más benigna para el contribuyente,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5300,3774,Calificación de la conducta,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5170,5300,"Se incurre en omisión si teniendo conocimiento del delito de contrabando, no se procesa las actas de intervención dentro del plazo establecido",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5301,5300,"Tratándose de contravención o contrabando, la conducta se determinara en base al valor del tributo omitido",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6202,5300,"Probar el origen extranjero de la mercaderia decomisada, es el presupuesto sustantivo para calificar una conducta como contrabando",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6687,5300,La ANB no puede sancionar la conducta del importador por tráfico de mercancías en territorio nacional si contaba con la autorización de importación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8639,5300,No puede imponerse sanción sobre una falta atribuida al administrado no prevista en la normativa,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8811,5300,"Debe demostrarse con prueba fehaciente la existencia de la conducta antijurídica de contrabando, no puede fundarse en suposiciones e indicios",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8839,5300,"El importador adecua su accionar a la tipificación de contrabando, si no demostró que la mercancía importada tenía como destino final Bolivia",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8848,5300,"Enmarca el importador su conducta en contrabando, si introduce en territorio nacional, mercancías cuya importación está prohibida",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10602,5300,"En los casos donde exista la presunción de contrabando, la Aduana tiene la facultad de realizar una fiscalización posterior",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5482,3774,Extinción,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5483,5482,Arrepentimiento eficaz,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5484,5483,"Se extingue la acción penal o contravencional, si antes de cualquier actuación de la Aduana, se regulariza la internación ilegal del vehículo",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10282,3774,Exclusión de responsabilidad,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10283,10282,Fuerza mayor - Imposibilidad sobreviniente,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10284,10283,La Aduana vulnera derechos si producto de una imposibilidad sobreviniente actúa con negligencia provocando la pérdida de un derecho,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
3935,3485,Importación de Mercancías,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4438,3935,Mercancías importadas en virtud de Tratados o Convenios Internacionales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4439,4438,Tratado de Libre Comercio (TLC),2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4440,4439,Reglas de origen,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4441,4440,"Pierde su condición de originario, si el bien en tránsito por el territorio de uno o más países no partes, es objeto de otra operaciones",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6529,4438,Decisión 379 de la Comunidad Andina,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6530,6529,"Ante duda razonable del valor de lo declarado, la aduana debe emitir informe de variación de valor, otorgando la posibilidad de aceptar el mismo",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10258,4438,Mercancías donadas,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10259,10258,Goza de exención la importación de mercancías donadas con fines específicos en el marco de tratados y convenios internacionales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4742,3935,Vehículos automotores,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4743,4742,Dirección de Robo de Vehículos (DIROVE),2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
4744,4743,"Alteraciones o remarcados en el número de chasis o motor e identificación vehículos robados, deben ser acreditados por DIROVE ante la Aduana",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9787,4743,La Aduana debe emitir pronunciamiento si DIPROVE rectifico su informe técnico a fin de cumplir con las Formalidades para el Despacho Aduanero,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5278,4742,Vehículos siniestrados,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5279,5278,"Independientemente de las refacciones que se realice, está prohibida su importación",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7207,5278,"Está prohibido la importación de vehículos tipo, Van, Furgón, Furgonetas, Van minibuses con antigüedad mayor a 3 años (DS 1606)",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8297,5278,Se presume el delito de contrabando si se evidencia la introducción a territorio nacional de un vehículo siniestrado cuya importación está prohibida,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9820,5278,El importador adecua su conducta al ilícito de contrabando si en la validación de la documentación existe anomalías con respecto al año de fabricación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10594,5278,"El reembarque de vehículos, partes y accesorios prohibidos de importación, deben establecer cuál es la Aduana de Salida",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10595,5278,"El vehículo que NO implique daño severo en su funcionamiento y condiciones técnicas, no puede ser considerado siniestrado",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8274,4742,UTISA,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8275,8274,Puede emitir Actas de Intervención Contravencional al encontrarse frente a la comisión del ilícito de contrabando,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9771,4742,Certificados medioambientales,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9772,9771,No constituye una contravención aduanera por contrabando si a momento de importar el vehículo no estaba vigente el Certificado Medioambiental,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9921,9771,Se incurre en el ilícito de contrabando si producto de una Fiscalización Posterior el importador no probó que los Certificados IBMETRO no son autentic,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
11026,9771,No corresponde a la autoridad administrativa dilucidar la falsificación de un certificado medio ambiental.,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9822,4742,Nacionalización,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9788,9822,No corresponde el decomiso del vehículo si la demora en el proceso de nacionalización no fue atribuible a la propietaria,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9819,9822,Vulnera el derecho a la defensa el Acta de Intervención Contravencional que no demuestra que el SP es responsable del vencimiento del plazo de naciona,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9823,9822,"Los vehículos con la categoría turismo que ingresan al país, no pueden acogerse al proceso de nacionalización",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9835,9822,No puede calificarse la conducta de contrabando si en trámite de nacionalización el vehículo turístico se encontraba dentro el plazo de permanencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10253,9822,Cuando no se pueda identificar el año de modelo del vehículo se tomará en cuenta los periodos de fabricación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10293,4742,Modificaciones en su estructura,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
10294,10293,No existe norma legal alguna que obligue al propietario de un vehículo a comunicar tal situación a la Aduana Nacional,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5272,3935,Mercancías de tabaco,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5273,5272,"Procede el decomiso y ulterior destrucción, si la importación no cumple con los tramites y formalidades aduaneras",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5397,3935,Levante de mercancía,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
5398,5397,"Orden de levante no necesariamente debe estar en el registro informático, si el Ministerio Público declaro el sobreseimiento por el delito de contraba",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7111,5397,Abandono de la mercadería por plazo vencido,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7113,7111,Resolución de declaratoria de abandono,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7114,7113,Si no está firme o se encuentra en etapa suspensiva por impugnación se puede intentar el levante,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
7115,7114,Este procedimiento no está condicionado a que se deje sin efecto resoluciones sobre lo principal,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6689,3935,Permiso de inocuidad alimentaria de importación,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
6690,6689,"La omisión de un funcionario de SENASAG en el llenado del permiso, no es atribuible a la Agencia Despachante",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8513,3935,Mercancías usadas,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
8514,8513,Documentación presentada por el importador debe demostrar el precio real ante la evidencia de un precio bajo con relación a otras DUI´s de referencia,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9754,8513,"Resulta contrario al debido proceso y la verdad material, calificar de contrabando contravencional, la mercancía importada sometida a régimen aduanero",2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9755,3935,Mercancías que requieren el certificado UNIMED,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
9756,9755,Incurre en contrabando el sujeto pasivo que importa mercancías cuyos datos registrados en el UNIMED no coinciden en la fecha de expiración,2025-07-14 20:53:10.443430,2025-07-14 20:53:10.446053
